OBJECTID,CT20,Pop_20,PopTot_18U,Pop_SqM,Hu_2020,HU_SqM,CRRALL,Med_HH_Inc,Pov100_20,Pov100Rate,PC_NH_wht,PC_NH_Blk,PC_NH_Asn,PC_Hispani,PC_LessTha,PC_Eng_bel,p_no_intnt,Shape__Are,Shape__Len,park_per1k
662,212102,2619,2014.0,48920,1220.0,22788,57.7,31864,490.0,18.7094310805651,9.22,23.71,40.25,22.89,18.57,21.7,16.83,1492493.56054688,4902.63444424847,0.0
663,212202,3322,2632.0,41672,1162.0,14576,46.2,36920,1051.0,31.637567730283,3.67,4.96,22.33,64.72,39.36,40.39,21.78,2222402.72753906,6482.0906466736,0.0
664,212203,3215,2597.0,78325,1358.0,33084,50.8,32750,1067.0,33.1881804043546,7.55,7.3,29.6,52.34,41.47,43.97,30.63,1144315.93164063,4500.81292552371,0.0
665,212204,3224,2478.0,39169,1361.0,16535,40.3,33259,898.0,27.853598014888295,5.64,7.17,18.32,67.63,35.67,39.63,23.65,2294672.75390625,6149.26156770582,0.214338
666,212303,3491,3230.0,58091,1568.0,26092,55.4,41328,1180.0,33.8012030936694,5.82,7.24,19.33,64.16,35.23,36.75,9.74,1675360.546875,5219.253926727779,0.0
667,212304,1744,1280.0,21962,915.0,11522,41.9,31197,437.0,25.0573394495413,14.74,5.62,11.13,66.49,34.69,32.89,15.2,2213842.59960938,6305.42567340239,0.329318
668,212305,2519,2139.0,60377,1028.0,24640,52.9,32557,829.0,32.9098848749504,5.36,2.76,18.03,71.65,39.27,42.59,9.24,1163116.7265625,4358.27139150724,0.0
669,212306,2781,2426.0,44482,1233.0,19722,54.0,37466,672.0,24.1639697950378,3.11,1.12,34.29,59.7,32.15,40.52,21.44,1742931.95703125,5316.96144412665,0.0
670,212410,3532,3535.0,58197,1708.0,28143,46.7,45114,413.0,11.6930917327293,6.49,1.91,32.45,52.36,21.22,40.03,14.23,1691952.95898438,5550.69662321304,0.0
671,212420,2871,2429.0,51835,1228.0,22171,56.7,45465,681.0,23.7199582027168,5.85,5.37,31.11,54.6,23.47,42.4,11.73,1544109.3710937502,4956.62921920535,0.0
672,212501,1920,1708.0,62476,1050.0,34166,61.0,44797,273.0,14.21875,17.69,5.56,18.34,56.41,29.63,25.18,13.96,856756.823242188,3804.12990541602,0.0
673,212502,3348,2325.0,30417,1669.0,15163,50.8,53900,425.0,12.6941457586619,9.48,5.72,44.64,35.15,20.56,33.03,4.17,3068569.80175781,8256.68330580042,0.0
674,212610,4078,3884.0,29573,2046.0,14837,60.5,51920,798.0,19.5684158901422,7.95,2.3,50.72,37.68,13.77,27.55,4.91,3844339.7070312495,8377.37083108654,0.0
675,212620,4108,3405.0,36865,1855.0,16646,63.8,45464,871.0,21.2025316455696,9.49,2.48,42.82,40.02,21.09,31.89,13.36,3106627.79785156,7948.079842425859,0.0
676,212701,2480,1839.0,13678,911.0,5024,57.2,59196,327.0,13.1854838709677,6.49,14.16,61.6,15.69,18.16,28.87,9.21,5054873.23242188,10686.7572859176,0.0
677,212702,3683,3165.0,10832,1549.0,4556,67.2,86750,483.0,13.1143089872387,29.06,8.04,44.08,15.7,6.29,18.26,8.17,9478753.94238281,13476.0379918278,1.334978
678,212800,4163,2999.0,13801,1452.0,4814,62.8,50053,393.0,9.4403074705741,19.64,13.12,32.34,26.05,21.61,16.11,17.95,8409458.77929688,11737.6307758459,1.354311
679,212900,3733,3257.0,25878,1416.0,9816,56.5,43788,655.0,17.5462094829896,9.09,11.56,27.06,49.95,21.31,29.44,12.51,4021574.8476562495,8954.95684009184,0.0
680,213100,2507,2573.0,12091,1016.0,4900,59.5,42250,627.0,25.0099720781811,4.24,13.92,53.32,28.52,20.64,33.66,12.08,5780618.33007813,10508.2814084107,0.033359
681,213201,4353,3335.0,33661,1824.0,14104,47.8,35829,1031.0,23.6848150700666,5.12,0.96,45.36,46.18,24.77,39.73,10.24,3605253.453125,8208.73857686282,0.703991
682,213202,3686,3224.0,28252,1425.0,10922,53.4,38147,775.0,21.0255018990776,3.11,0.65,30.62,63.84,31.2,41.59,16.7,3637318.7578125,8141.435727852421,0.0
683,213310,3318,2404.0,27536,1369.0,11361,49.9,52724,584.0,17.6009644364075,2.16,2.56,35.92,58.59,33.53,43.93,18.08,3359268.72851563,7825.237354939399,0.0
684,213320,3017,2246.0,25090,1040.0,8649,39.9,27127,650.0,21.544580709313905,1.21,0.99,27.75,70.05,30.54,36.6,19.98,3352280.59863281,7850.587881778711,0.0
685,213401,4787,3713.0,63225,1642.0,21687,61.7,36333,1064.0,22.226864424483,5.25,1.93,19.38,73.22,36.92,43.17,18.35,2110768.92382813,6327.27422439818,0.0
686,213402,5109,3925.0,33769,1681.0,11111,56.6,43603,1124.0,22.000391466040295,6.26,5.98,18.29,68.33,35.62,30.9,26.38,4217750.28710938,8305.57938854402,0.0
687,214000,3797,2829.0,9722,1382.0,3539,58.3,146923,74.0,1.94890703186726,86.35,0.1,3.4,7.16,5.97,1.94,9.24,10887840.7714844,13352.8975481976,0.0
688,214100,4131,2821.0,9654,1807.0,4223,67.6,103901,151.0,3.65528927620431,82.08,1.33,5.44,8.69,2.76,0.0,2.2,11929138.3574219,14127.6878445594,0.0
689,214400,2973,2856.0,22368,1786.0,13437,66.4,83314,216.0,7.26538849646821,76.65,2.85,7.74,9.37,2.0,0.91,1.61,3705377.33886719,7957.457330127329,0.0
690,214501,3143,2706.0,10820,2413.0,8307,60.3,95861,153.0,4.86796054724785,35.98,3.8,46.84,10.86,2.55,6.54,10.86,8098023.899414059,14036.4753073033,8.332775
691,214503,3448,2720.0,38441,2404.0,26802,66.0,76131,406.0,11.7749419953596,47.45,5.73,33.08,3.84,2.17,6.58,4.8,2500554.1953125,6988.64948282162,0.0
692,214504,3924,2940.0,75952,2596.0,50248,60.2,67083,643.0,16.3863404689093,32.4,15.34,38.48,8.93,2.18,6.33,1.69,1440309.98925781,6176.15275461679,0.0
693,214505,1769,1150.0,36838,929.0,19346,55.5,63000,124.0,7.0096099491238,67.25,7.5,14.69,6.04,0.43,1.3,2.04,1338755.1699218797,7174.9656323741,0.0
694,214600,2598,2179.0,11578,1391.0,6199,59.8,113512,121.0,4.65742879137798,75.95,2.97,2.88,11.2,2.85,2.52,4.83,6255700.50878906,10110.4671749862,0.0
695,214700,2744,2104.0,11978,1458.0,6364,57.3,107692,144.0,5.24781341107872,72.64,6.78,6.02,9.22,5.32,2.28,5.45,6386540.35644531,10225.8323637736,0.0
696,214800,2837,2467.0,12733,1601.0,7186,56.7,100573,342.0,12.0549876630243,75.24,5.71,8.210000000000004,6.8,6.08,4.22,7.7,6211394.75488281,11237.413185705598,0.0
697,214902,2653,2304.0,13548,1735.0,8860,44.8,101399,78.0,2.94006784771956,72.23,6.75,8.49,4.110000000000001,3.21,4.77,6.89,5459260.39550781,9792.049108702911,0.0
698,214903,1511,1635.0,28676,1332.0,25279,33.8,58750,235.0,15.5526141628061,73.26,2.53,8.03,13.46,6.97,9.3,9.81,1468982.6953125,5606.66918155853,0.0
699,214904,1670,1330.0,24548,1136.0,16699,55.0,71036,35.0,2.09580838323353,68.18,2.2,13.57,2.55,6.77,2.33,3.84,1896561.59277344,5577.551442085949,0.0
700,215101,2637,2742.0,19242,1767.0,12893,61.6,68148,176.0,6.67425104285173,49.61,9.51,16.42,18.02,0.66,2.01,2.32,3820631.89355469,10271.581981374602,8.762214
701,215102,3130,2786.0,31453,2196.0,22067,62.0,76221,280.0,8.945686900958474,62.96,2.47,7.17,21.28,1.11,2.01,2.75,2774274.31152344,8182.35891833176,0.0
702,216100,2421,1807.0,9289,1104.0,4236,73.0,120526,138.0,5.7001239157373,49.28,14.43,17.26,15.72,11.51,9.08,5.81,7265854.49902344,11195.402906739602,0.0
703,216201,2649,2280.0,14855,1490.0,8355,61.9,102254,319.0,12.0422801057003,55.62,7.99,20.21,10.86,3.25,0.66,1.44,4971501.99316406,10417.1894683752,0.0
704,216202,2732,2545.0,14080,1527.0,7870,62.8,91281,50.0,1.83016105417277,42.95,15.02,19.84,19.8,11.2,11.87,1.76,5409279.5078125,10216.2603668329,0.0
705,216301,1291,1287.0,5930,600.0,2756,58.5,0,7.0,0.542215336948102,75.3,1.9,3.87,13.4,0.93,0.0,0.0,6069451.37890625,11388.5098446943,0.754221
706,216302,3587,2729.0,13104,2096.0,7657,59.8,83417,119.0,3.3175355450237,52.16,11.07,15.42,13.08,2.42,7.91,1.87,7631337.93359375,11342.4649349945,0.0
707,216401,4169,3356.0,26239,2331.0,14671,53.2,86504,311.0,7.45982249940034,74.8,3.67,6.76,7.55,3.52,8.4,5.06,4429446.7109375,8621.81641703331,0.013003
708,216402,2622,2098.0,29598,1418.0,16007,56.0,79583,192.0,7.32265446224256,73.56,2.05,9.86,7.04,3.67,8.1,9.38,2469654.55371094,6401.20201203135,0.0
709,216700,3893,3220.0,12961,1714.0,5706,63.0,105455,345.0,8.86206010788595,39.48,25.77,8.130000000000004,18.72,6.09,2.27,1.74,8373696.288085941,11709.6535382963,2.013668
710,216800,3559,2563.0,12459,1575.0,5514,56.1,111929,74.0,2.07923574037651,60.19,7.65,7.88,17.78,7.26,5.07,1.95,7963392.14257813,11547.7857700597,0.0
711,216901,2827,2294.0,10413,1345.0,4954,66.4,84102,214.0,7.56986204457022,30.12,39.56,3.13,21.11,8.5,2.35,19.91,7568795.034179689,12077.3718732247,0.0
712,216902,2278,1847.0,15075,1207.0,7987,71.0,95337,453.0,19.8858647936787,51.38,14.2,2.02,10.73,4.87,0.92,9.16,4212778.10546875,9165.24463276517,0.0
713,217001,2844,1970.0,13429,1077.0,5085,60.9,105532,86.0,3.0239099859353,83.44,1.06,3.33,7.75,8.53,4.21,5.29,5904316.16992188,10940.7936156303,0.0
714,217002,5086,3460.0,17078,2237.0,7511,60.3,98265,362.0,7.11757766417617,76.79,2.0,4.77,12.56,6.45,9.8,6.91,8302513.961914059,11538.6567842391,0.243203
715,217101,2475,2085.0,16191,981.0,6417,61.6,85294,185.0,7.47474747474747,15.28,6.78,3.41,56.34,18.51,24.03,9.36,4261607.46582031,9362.60589764142,0.0
716,217102,2900,2431.0,14965,1475.0,7611,65.6,67212,209.0,7.20689655172414,50.6,23.06,8.5,13.13,4.57,1.73,16.18,5402500.47265625,9507.48868619159,0.0
717,217200,3868,3524.0,10900,1641.0,4625,60.9,60250,440.0,11.3753877973113,25.68,25.31,5.33,38.15,19.72,12.91,6.57,9892604.8359375,15006.4887031786,0.193481
718,218110,3121,2705.0,13504,1179.0,5101,55.7,39335,615.0,19.7052226850368,9.51,23.07,13.36,51.3,25.29,16.49,12.41,6443295.39550781,12758.8566715562,0.040566
719,218120,4257,3278.0,24765,1329.0,7731,58.4,33902,1005.0,23.6081747709655,2.57,11.07,14.23,68.12,34.11,37.03,21.1,4792188.03320313,8884.87360932671,0.0
720,218210,3888,2892.0,25921,1264.0,8427,57.0,38207,645.0,16.5895061728395,11.63,11.82,5.44,70.7,39.97,31.43,20.25,4181546.30371094,8771.28053790143,0.043998
721,218220,4104,3352.0,15799,1539.0,5925,60.0,73455,464.0,11.3060428849903,19.5,23.86,7.89,45.96,21.03,12.5,13.18,7241641.63964844,11685.4751942894,0.388457
722,218300,5226,4523.0,15026,2126.0,6113,59.1,59149,845.0,16.1691542288557,17.46,26.87,6.12,42.09,18.13,4.47,8.73,9696120.916015632,17311.9468649203,0.0
723,218400,4366,3531.0,17220,1510.0,5956,60.2,67426,416.0,9.52817224003665,14.3,12.9,3.26,67.33,26.45,13.71,11.75,7068249.54492188,12186.997895497,0.0
724,218500,2826,2105.0,13988,974.0,4821,59.2,43156,544.0,19.2498230714791,8.1,22.37,3.73,55.86,25.42,14.54,19.81,5632253.48144531,11047.408242648802,0.0
725,218600,2814,2600.0,16925,1068.0,6423,63.6,61970,391.0,13.8948116560057,16.46,18.73,8.050000000000002,52.35,20.69,9.42,7.5,4635201.61035156,8987.92736026513,0.0
726,218701,2467,1787.0,11619,869.0,4093,62.1,58000,335.0,13.5792460478314,8.210000000000004,37.23,11.4,40.57,15.95,21.26,11.89,5919075.32519531,10687.1152586535,0.0
727,218702,2205,1722.0,15878,854.0,6150,62.6,41705,399.0,18.095238095238095,6.32,36.29,5.82,49.55,22.18,13.65,16.71,3871444.63867188,10285.1016679098,0.046771
728,218800,2621,2151.0,16491,933.0,5870,56.9,45880,435.0,16.5967188096147,7.79,24.89,20.54,45.28,20.32,24.55,14.51,4430870.26660156,9005.06542419994,0.0
729,218900,5310,4672.0,19552,1972.0,7261,60.5,44652,1045.0,19.6798493408663,6.58,45.23,3.8,39.27,17.74,12.82,11.23,7571353.92089844,11505.7198191439,0.460579
730,219010,2745,2730.0,16127,863.0,5070,62.4,53088,317.0,11.5482695810565,6.48,26.88,1.57,58.77,28.42,14.1,14.27,4745319.714843749,9379.45374695788,0.228345
731,219020,4590,3667.0,16364,1343.0,4788,64.9,59327,1404.0,30.5882352941176,5.55,25.08,1.34,65.52,27.43,16.44,10.76,7819937.957031251,11239.4545092374,0.0
732,219300,3755,2880.0,14921,1439.0,5718,60.7,51941,771.0,20.5326231691079,7.53,23.78,5.25,62.21,15.35,14.86,25.33,7016026.57714844,11233.622300773099,0.0
733,219500,1773,1686.0,8236,761.0,3535,75.0,76750,12.0,0.676818950930626,13.54,50.19,17.45,17.92,11.74,4.51,13.09,6001852.048828131,10424.7034051748,0.0
734,219700,4223,3748.0,10012,1342.0,3182,54.0,55214,576.0,13.6395927066067,1.8,20.79,2.2,74.24,20.38,13.93,16.94,11759434.431640599,16598.0931586466,5.14476
735,219800,2926,2262.0,16987,1018.0,5910,54.1,46625,535.0,18.2843472317157,6.31,14.17,1.06,77.08,33.2,23.12,11.66,4802120.48535156,9746.01750569711,0.0
736,219901,4656,3231.0,22974,1447.0,7140,55.2,45318,775.0,16.6451890034364,7.94,13.89,1.55,75.23,38.56,13.9,13.4,5649851.87597656,10076.1262027627,0.0
737,219902,3878,2623.0,12542,1219.0,3942,55.7,59901,781.0,20.1392470345539,9.63,15.55,3.08,67.39,27.3,14.56,28.74,8619894.36914063,13295.7665287972,1.207996
738,220000,5432,3680.0,14477,2021.0,5386,57.5,37805,1339.0,24.6502209131075,8.300000000000002,30.6,10.2,49.62,19.62,7.88,21.81,10460254.6757813,12777.710791307,0.0
739,220100,2438,2064.0,6434,1035.0,2732,72.8,33944,429.0,17.5963904840033,4.91,44.91,7.48,37.31,23.11,7.99,21.6,10563286.046875,16986.1500223022,2.816957
740,221110,3321,2704.0,36722,1024.0,11323,50.3,34261,993.0,29.9006323396567,2.59,2.21,8.7,86.5,45.78,50.18,18.02,2521209.39550781,6926.3538030693,0.0
741,221120,3009,2286.0,24546,827.0,6746,51.5,44265,780.0,25.922233300099695,1.37,0.16,4.6,93.83,41.6,45.8,18.42,3417542.64355469,7524.85175859455,0.239911
742,221210,2948,2673.0,21281,842.0,6078,53.5,53453,444.0,15.0610583446404,6.6,4.320000000000001,7.93,80.55,30.83,39.39,13.57,3861959.82519531,8419.21242089291,0.0
743,221220,3127,2601.0,12282,879.0,3453,48.8,52623,521.0,16.6613367444835,3.25,0.31,7.75,88.44,41.87,44.91,19.44,7097658.14160156,10529.477773739,1.04495
744,221302,4309,3313.0,24149,1290.0,7230,53.5,33873,682.0,15.8273381294964,3.71,16.91,8.35,66.98,31.36,28.52,20.62,4974449.328125,10183.1034028271,0.0
745,221303,2384,2042.0,26391,626.0,6930,46.5,34643,762.0,31.9630872483221,5.38,5.27,10.34,78.31,45.3,48.63,10.16,2518370.88085938,6486.09398963419,0.0
746,221304,3045,2917.0,34704,1131.0,12890,60.6,47604,401.0,13.1691297208539,2.86,9.92,20.25,66.31,35.14,36.34,17.4,2446087.84179688,6306.611588751499,0.0
747,221401,3356,2777.0,16028,1133.0,5411,55.8,25747,762.0,22.7056019070322,6.58,39.01,12.89,37.64,21.25,16.92,15.79,5837353.24804688,9623.44372379039,0.017559
748,221402,2714,2471.0,13205,898.0,4369,55.4,36289,653.0,24.0604274134119,10.48,19.73,13.55,51.85,22.38,20.32,17.25,5729749.38183594,12853.6922650266,0.032576
749,221500,3886,2813.0,26436,1238.0,8422,53.4,29536,1279.0,32.9130211013896,10.39,21.04,4.83,62.28,37.79,24.74,19.36,4098035.1191406306,8382.81942908315,0.0
750,221601,3192,2623.0,22350,887.0,6211,55.7,46645,707.0,22.149122807017495,7.38,12.52,6.39,71.79,34.58,29.51,22.39,3981517.75097656,8298.43006869939,0.0
751,221602,2661,2166.0,13183,896.0,4439,41.0,41125,630.0,23.6753100338219,3.61,4.76,8.74,81.93,33.29,42.34,16.03,5627264.421875,12004.5075168117,0.0
752,221710,2595,2552.0,20492,888.0,7012,47.4,43938,693.0,26.7052023121387,6.99,2.25,17.23,73.15,25.74,25.9,31.92,3530350.12792969,8106.01567242437,0.0
753,221810,2738,2471.0,23301,973.0,8281,40.1,26694,1334.0,48.7216946676406,17.58,5.1,23.36,48.81,18.13,10.52,11.17,3275832.74121094,7474.754664935139,0.117394
754,221820,2801,2326.0,35516,1172.0,14861,43.5,13630,1387.0,49.5180292752588,32.8,12.38,33.21,18.94,2.54,2.15,6.27,2198662.48046875,5840.35233707778,0.0
755,221900,4911,3925.0,31021,1504.0,9500,31.8,17768,2072.0,42.19099979637551,27.62,11.93,25.98,25.57,7.24,8.640000000000002,18.07,4413475.85546875,10667.1351238554,0.0
756,222001,3254,2472.0,17769,924.0,5046,64.1,79082,305.0,9.37307928703135,8.7,22.33,0.1,67.3,23.71,13.75,8.67,5105293.15136719,9152.50953937606,0.0
757,222002,4658,3798.0,18399,1313.0,5186,61.7,51084,970.0,20.8243881494204,2.5,24.07,0.77,71.21,38.49,24.28,9.6,7057954.58105469,10841.9186867712,0.0
758,222100,3708,3649.0,20052,1165.0,6300,56.8,61563,791.0,21.3322545846818,4.88,25.14,5.59,62.48,30.28,26.99,19.75,5155222.42480469,10486.7720701643,0.0
759,222200,3887,3186.0,20892,1216.0,6536,55.4,47955,838.0,21.5590429637252,6.32,15.92,2.06,73.32,27.4,27.59,14.24,5186787.00976563,10532.8445789606,0.639993
760,222500,4720,3807.0,18736,1327.0,5268,55.2,57969,1051.0,22.2669491525424,3.81,22.6,2.81,68.8,32.02,23.33,10.33,7023063.33496094,10606.6076154289,0.372359
761,222600,5106,4896.0,20285,1784.0,7087,45.4,34493,1739.0,34.0579710144928,9.61,13.59,18.5,55.27,22.08,16.91,12.7,7017410.72558594,10585.6178178342,0.0
762,222700,4698,3873.0,14805,226.0,712,13.3,0,858.0,18.2630906768838,41.68,6.19,32.63,16.77,0.15,0.1,0.0,8846637.48046875,13629.6091243921,0.0
763,224010,3596,2522.0,11216,1610.0,5022,36.9,36604,791.0,21.9966629588432,12.35,17.03,13.15,56.19,24.35,16.69,28.05,8938274.89453125,13900.825042413,0.099275
764,224020,3212,1953.0,6751,1715.0,3604,32.5,32713,1160.0,36.1145703611457,4.92,6.08,1.6,79.1,40.09,32.21,29.72,13264716.3681641,15226.233226349303,0.101463
765,224200,2377,1947.0,16721,633.0,4453,44.9,36071,451.0,18.9734960033656,3.38,1.6,2.01,90.88,45.71,36.77,30.15,3963203.1757812495,8643.30018159348,1.152002
766,224310,2097,1629.0,30041,627.0,8982,51.3,42417,665.0,31.7119694802098,5.12,2.63,5.3,86.35,35.48,49.6,31.42,1946036.69433594,6759.46035271564,0.434982
767,224320,2955,2212.0,26321,1018.0,9068,53.6,16471,1348.0,45.6175972927242,0.51,7.77,4.38,85.88,54.48,43.26,33.07,3129822.62597656,8444.16960448832,0.0
768,224410,2939,2642.0,16793,1119.0,6394,44.8,29894,694.0,23.6134739707383,22.38,10.09,8.24,54.88,24.75,15.97,10.18,4878956.81054688,10535.054710592,1.017242
769,224420,2063,2108.0,14898,607.0,4383,49.5,23210,610.0,29.5685894328648,4.83,6.79,5.55,81.89,46.96,38.52,42.02,3860569.88769531,8969.15287100202,0.585306
770,224600,3515,2486.0,12663,788.0,2839,34.1,46607,831.0,23.6415362731152,1.89,7.29,2.65,88.17,46.98,37.85,20.38,7738462.981445311,11201.3241704534,0.0
771,224701,2056,2809.0,22613,559.0,6148,38.3,32500,727.0,35.3599221789883,33.65,6.01,37.71,18.37,0.89,0.96,2.27,2534774.98730469,7580.36282892087,0.0
772,224702,3283,3124.0,21496,1282.0,8394,19.8,9722,2086.0,63.5394456289979,38.6,4.77,39.55,11.64,2.43,1.95,9.1,4257851.05664063,9804.97567671715,0.657083
773,226001,2601,1556.0,6510,523.0,1309,23.8,34444,966.0,37.1395617070358,0.49,13.4,0.0,85.67,37.66,35.99,17.59,11138123.3857422,19074.2695742182,0.0
774,226002,3587,1707.0,3617,660.0,666,15.3,37147,793.0,22.1076108168386,28.93,12.03,8.09,47.78,27.24,17.11,24.98,27645340.9111328,21400.411086401,0.0
775,226410,3484,2600.0,31943,806.0,7390,53.2,38438,1071.0,30.7405281285878,0.0,1.05,0.22,98.21,58.62,49.12,23.17,3040629.9296875,7123.36499291885,0.639526
776,226420,5051,3939.0,30641,1231.0,7468,53.6,43464,1301.0,25.7572757869729,0.45,8.83,4.31,85.75,51.82,42.68,29.47,4595545.89941406,8778.89296415321,0.0
777,226701,2941,2214.0,20253,710.0,4889,51.3,65192,341.0,11.5946956817409,0.0,1.88,0.48,97.13,35.32,43.54,27.71,4048388.25878906,9183.65227377348,0.0
778,226702,2860,3607.0,18217,688.0,4382,40.5,42217,920.0,32.1678321678322,0.0,1.76,0.0,98.24,45.77,41.2,29.15,4376816.15820313,12056.3770518729,0.0
779,227010,4519,3530.0,20208,997.0,4458,42.0,44277,1010.0,22.3500774507634,1.24,3.35,0.0,94.09,57.37,46.49,26.67,6234440.73730469,11858.4771751834,0.365586
780,227020,3512,2774.0,20667,754.0,4437,41.6,55917,514.0,14.6355353075171,0.13,1.29,0.11,98.47000000000001,49.75,49.96,14.86,4737436.15136719,9166.08038984573,0.0
781,228100,4807,3756.0,12409,1043.0,2692,41.5,55335,950.0,19.7628458498024,5.41,4.74,0.45,87.82,45.85,39.06,15.7,10799828.7275391,15274.7696625168,2.340454
782,228210,3764,3063.0,23717,1101.0,6938,49.9,36214,1125.0,29.8884165781084,0.25,8.02,1.57,90.16,49.3,42.64,30.83,4424348.07519531,9184.58651826499,0.050337
783,228220,4477,3181.0,31663,926.0,6549,53.7,45875,1433.0,32.0080410989502,0.87,6.1,0.0,91.25,44.17,39.36,20.21,3941934.1523437505,9102.49237967616,0.0
784,228310,4474,3156.0,21210,1099.0,5210,45.6,44115,738.0,16.495306213679,0.9,4.25,0.0,94.56,50.7,41.22,24.76,5880551.42578125,11254.2576691907,0.209181
785,228320,3038,2058.0,23345,737.0,5663,46.8,43770,837.0,27.5510204081633,0.0,2.66,0.0,97.34,51.51,40.18,15.04,3627882.02148438,10223.813553831902,5.831359
786,228410,3162,2503.0,29489,696.0,6491,48.6,42337,819.0,25.9013282732448,0.77,4.16,1.06,91.23,43.15,37.04,17.1,2989299.76074219,7107.13378965565,0.0
787,228420,3038,2198.0,28365,681.0,6358,43.9,43661,1005.0,33.080974325214,0.0,6.47,0.0,93.38,39.99,39.72,20.12,2985840.078125,7921.096578079129,0.0
788,228500,5385,3553.0,31070,1122.0,6474,54.0,36842,2059.0,38.2358402971216,0.0,17.4,0.0,82.43,43.96,36.9,17.92,4831907.04980469,9216.98060576309,0.0
789,228600,4878,3504.0,23975,1158.0,5691,46.2,53864,1466.0,30.0533005330053,0.26,6.47,0.1,90.78,52.4,45.49,26.52,5672241.81835938,9590.92679200679,0.025725
790,228710,4255,2779.0,27225,1060.0,6782,48.1,33704,1418.0,33.3254994124559,1.69,8.15,0.35,89.07,46.67,41.06,21.89,4357156.296875,9256.848880525848,0.0
791,228720,4389,3480.0,28126,1013.0,6492,51.4,49875,1197.0,27.272727272727295,0.85,9.91,0.0,89.02,51.78,36.64,11.86,4350305.0,9244.66585940819,0.0
792,228800,5689,3764.0,17448,963.0,2953,48.6,40955,1551.0,27.2631393918088,0.0,5.53,0.0,94.1,49.84,43.76,19.58,9090038.05566406,12361.1824272848,0.438602
793,228900,3406,1930.0,17112,320.0,1608,40.8,27917,1353.0,39.7240164415737,0.17,8.82,0.0,89.58,53.99,44.82,23.34,5549020.78027344,9659.0722264601,3.619233
794,229100,4535,3565.0,24725,980.0,5343,51.2,53958,1038.0,22.8886438809261,1.22,9.7,0.0,87.43,44.82,37.22,16.26,5113467.67089844,9150.084713224847,0.042533
795,229200,4645,3737.0,26994,1191.0,6921,48.0,54481,741.0,15.9526372443488,0.18,12.49,0.92,86.41,49.32,41.82,21.83,4797268.25488281,8927.11460756834,0.063442
796,229300,5655,4004.0,29122,1328.0,6839,50.6,43176,1479.0,26.1538461538462,3.93,4.7,0.0,90.06,56.24,36.31,24.03,5413564.17773438,9545.17204232018,3.219025
797,229410,3491,2697.0,16669,870.0,4154,45.8,47406,773.0,22.1426525350902,1.37,3.72,0.25,94.12,47.61,41.49,17.9,5838700.421875,9706.99013540007,2.579721
798,229420,4685,3122.0,20772,1040.0,4611,53.2,45856,1183.0,25.2508004268943,0.59,7.76,0.32,91.07,47.53,31.2,21.86,6287881.43847656,10052.1105417039,0.0
799,231100,3116,2678.0,9027,669.0,1938,29.1,31271,1258.0,40.3722721437741,7.23,15.56,1.6,72.64,43.84,28.08,24.7,9623608.299804688,12919.954590172,0.0
800,231210,3824,2905.0,30884,1181.0,9538,51.1,32454,1520.0,39.7489539748954,1.86,15.4,0.0,78.54,35.66,26.85,18.66,3451814.03613281,7922.644824077431,0.057692
801,231220,3936,3069.0,10562,1197.0,3212,44.1,29461,851.0,21.6209349593496,1.32,25.95,7.12,64.12,37.37,32.75,23.5,10389133.6259766,13177.4647874285,4.214128
802,231301,2711,1743.0,30015,765.0,8470,53.6,47310,774.0,28.5503504241977,6.26,5.7,3.7,80.63,46.3,43.95,20.31,2517991.86230469,7081.84364620322,0.0
