OBJECTID,CT20,Pop_20,PopTot_18U,Pop_SqM,Hu_2020,HU_SqM,CRRALL,Med_HH_Inc,Pov100_20,Pov100Rate,PC_NH_wht,PC_NH_Blk,PC_NH_Asn,PC_Hispani,PC_LessTha,PC_Eng_bel,p_no_intnt,Shape__Are,Shape__Len,total,pct_walk,unwalkable,unwalkab_1,unwalkab_2,unwalkab_3,unwalkab_4,unwalkab_5,unwalkab_6,unwalkab_7,unwalkab_8,unwalkab_9,unwalkab10,unwalkab11,unwalkab12,unwalkab13,unwalkab14,unwalkab15,unwalkab16,unwalkab17,unwalkab18,unwalkab19
"834","234700","4228","3019","14757","1428","4984",59.000000000000000,"46125","845",19.985808893093701,0.510000000000000,51.079999999999998,0.050000000000000,43.909999999999997,20.500000000000000,7.490000000000000,21.079999999999998,7987585.663085940293968,14837.839421545599180,742062.982800,"87","234700","4228","3019","14757","1428","4984",59.000000000000000,"46125","845",19.985808893093701,0.510000000000000,51.079999999999998,0.050000000000000,43.909999999999997,20.500000000000000,7.490000000000000,21.079999999999998,7987585.663085940293968,14837.839421545599180,92909.10563
"835","234800","3560","2784","14094","1123","4446",66.700000000000003,"61278","284",7.977528089887640,2.250000000000000,50.729999999999997,2.730000000000000,42.630000000000003,19.359999999999999,7.150000000000000,8.670000000000000,7041768.821289059706032,10614.464166763200410,654192.611900,"56","234800","3560","2784","14094","1123","4446",66.700000000000003,"61278","284",7.977528089887640,2.250000000000000,50.729999999999997,2.730000000000000,42.630000000000003,19.359999999999999,7.150000000000000,8.670000000000000,7041768.821289059706032,10614.464166763200410,284923.02322
"836","234901","3139","2413","24983","1135","9033",55.200000000000003,"33699","1346",42.879898056705997,0.940000000000000,60.210000000000001,0.120000000000000,36.530000000000001,26.690000000000001,9.119999999999999,9.539999999999999,3502786.042968750000000,7934.900327863199891,325415.052400,,,,,,,,,,,,,,,,,,,,,
"837","234902","4205","3262","24325","1711","9898",52.899999999999999,"24253","943",22.425683709869201,4.830000000000000,39.579999999999998,2.300000000000000,49.079999999999998,27.160000000000000,15.170000000000000,24.629999999999999,4819302.620117190293968,9961.997560688560043,447722.034300,"94","234902","4205","3262","24325","1711","9898",52.899999999999999,"24253","943",22.425683709869201,4.830000000000000,39.579999999999998,2.300000000000000,49.079999999999998,27.160000000000000,15.170000000000000,24.629999999999999,4819302.620117190293968,9961.997560688560043,27132.35433
"838","235100","4735","3742","10380","1780","3902",72.500000000000000,"86700","443",9.355860612460400,10.289999999999999,66.590000000000003,3.500000000000000,17.000000000000000,8.020000000000000,2.510000000000000,8.240000000000000,12717505.810546899214387,18160.630660374299623,1181482.240000,"52","235100","4735","3742","10380","1780","3902",72.500000000000000,"86700","443",9.355860612460400,10.289999999999999,66.590000000000003,3.500000000000000,17.000000000000000,8.020000000000000,2.510000000000000,8.240000000000000,12717505.810546899214387,18160.630660374299623,564981.33114
"839","235201","2918","2185","11580","932","3699",68.900000000000006,"68828","473",16.209732693625799,4.020000000000000,50.759999999999998,0.250000000000000,39.539999999999999,18.260000000000002,7.730000000000000,21.309999999999999,7024758.047851559706032,10666.339057187900835,652609.787500,"81","235201","2918","2185","11580","932","3699",68.900000000000006,"68828","473",16.209732693625799,4.020000000000000,50.759999999999998,0.250000000000000,39.539999999999999,18.260000000000002,7.730000000000000,21.309999999999999,7024758.047851559706032,10666.339057187900835,124129.86256
"840","235202","4763","3504","14486","1920","5840",59.100000000000001,"32083","1051",22.065924837287401,1.330000000000000,66.319999999999993,0.000000000000000,28.100000000000001,19.829999999999998,4.850000000000000,25.329999999999998,9166266.038085939362645,13212.617062085699217,851558.590400,"70","235202","4763","3504","14486","1920","5840",59.100000000000001,"32083","1051",22.065924837287401,1.330000000000000,66.319999999999993,0.000000000000000,28.100000000000001,19.829999999999998,4.850000000000000,25.329999999999998,9166266.038085939362645,13212.617062085699217,259283.49420
"841","236001","4403","3870","5177","2151","2529",78.099999999999994,"95400","227",5.155575743811040,25.719999999999999,50.390000000000001,4.260000000000000,10.830000000000000,3.440000000000000,1.910000000000000,4.430000000000000,23712466.623046901077032,28147.411300347001088,2203002.861000,,,,,,,,,,,,,,,,,,,,,
"842","236101","2774","2277","11357","1352","5535",62.399999999999999,"24773","822",29.632299927901901,1.600000000000000,58.180000000000000,15.369999999999999,21.770000000000000,12.029999999999999,13.699999999999999,23.640000000000001,6809528.829101559706032,11729.681657195100343,632638.610600,"13","236101","2774","2277","11357","1352","5535",62.399999999999999,"24773","822",29.632299927901901,1.600000000000000,58.180000000000000,15.369999999999999,21.770000000000000,12.029999999999999,13.699999999999999,23.640000000000001,6809528.829101559706032,11729.681657195100343,547387.51990
"843","236102","3087","3066","16053","1597","8305",59.700000000000003,"48796","641",20.764496274700399,3.640000000000000,63.109999999999999,0.290000000000000,30.100000000000001,21.270000000000000,1.630000000000000,14.740000000000000,5360995.744140630587935,11929.928260984899680,498061.834500,"42","236102","3087","3066","16053","1597","8305",59.700000000000003,"48796","641",20.764496274700399,3.640000000000000,63.109999999999999,0.290000000000000,30.100000000000001,21.270000000000000,1.630000000000000,14.740000000000000,5360995.744140630587935,11929.928260984899680,286822.45173
"844","236203","3729","2431","28461","1570","11983",56.600000000000001,"29676","1312",35.183695360686499,2.750000000000000,46.600000000000001,5.200000000000000,41.259999999999998,21.469999999999999,11.680000000000000,18.230000000000000,3652629.544921880122274,10831.854520620199764,339347.568000,"87","236203","3729","2431","28461","1570","11983",56.600000000000001,"29676","1312",35.183695360686499,2.750000000000000,46.600000000000001,5.200000000000000,41.259999999999998,21.469999999999999,11.680000000000000,18.230000000000000,3652629.544921880122274,10831.854520620199764,44578.92182
"845","236204","3211","2227","36179","1406","15842",57.700000000000003,"32372","1245",38.772967922765503,2.580000000000000,54.420000000000002,0.860000000000000,39.850000000000001,32.240000000000002,12.350000000000000,27.600000000000001,2474305.861328130122274,6697.418205415319790,229875.045500,,,,,,,,,,,,,,,,,,,,,
"846","236205","3342","2394","51833","1303","20209",60.000000000000000,"23882","1013",30.311190903650498,8.160000000000000,54.859999999999999,2.240000000000000,33.640000000000001,28.489999999999998,13.240000000000000,27.090000000000000,1797512.578125000000000,6066.197398433349917,166997.681500,,,,,,,,,,,,,,,,,,,,,
"847","236206","2475","2129","23314","1115","10503",60.299999999999997,"42831","670",27.070707070707101,1.010000000000000,43.420000000000002,1.520000000000000,50.619999999999997,13.480000000000000,5.450000000000000,18.789999999999999,2959494.970703130122274,9723.374330246539103,274951.769700,,,,,,,,,,,,,,,,,,,,,
"848","236400","4373","3579","8449","2038","3938",68.400000000000006,"90102","229",5.236679624971420,9.250000000000000,78.430000000000007,2.040000000000000,7.550000000000000,2.460000000000000,1.230000000000000,4.110000000000001,14429101.323242198675871,19388.959953805002442,1340528.754000,"87","236400","4373","3579","8449","2038","3938",68.400000000000006,"90102","229",5.236679624971420,9.250000000000000,78.430000000000007,2.040000000000000,7.550000000000000,2.460000000000000,1.230000000000000,4.110000000000001,14429101.323242198675871,19388.959953805002442,179223.38009
"849","237101","4140","2658","17048","1254","5164",54.500000000000000,"38750","938",22.657004830917899,0.490000000000000,23.789999999999999,1.680000000000000,72.700000000000003,41.159999999999997,28.890000000000001,17.840000000000000,6769968.669921879656613,10352.186361488798866,628942.048800,"68","237101","4140","2658","17048","1254","5164",54.500000000000000,"38750","938",22.657004830917899,0.490000000000000,23.789999999999999,1.680000000000000,72.700000000000003,41.159999999999997,28.890000000000001,17.840000000000000,6769968.669921879656613,10352.186361488798866,201852.43739
"850","237102","3642","2841","20507","965","5434",53.500000000000000,"37500","1036",28.445908841295999,0.960000000000000,19.170000000000002,0.720000000000000,78.980000000000004,50.399999999999999,34.740000000000002,18.649999999999999,4951073.350585940293968,9013.080529040160400,459963.295600,"71","237102","3642","2841","20507","965","5434",53.500000000000000,"37500","1036",28.445908841295999,0.960000000000000,19.170000000000002,0.720000000000000,78.980000000000004,50.399999999999999,34.740000000000002,18.649999999999999,4951073.350585940293968,9013.080529040160400,135537.61650
"851","237201","3571","3117","20398","960","5484",63.799999999999997,"53294","790",22.122654718566199,1.010000000000000,23.539999999999999,1.610000000000000,72.879999999999995,35.130000000000003,22.170000000000002,8.220000000000002,4880490.057617190293968,8888.391756517399699,453406.371600,"95","237201","3571","3117","20398","960","5484",63.799999999999997,"53294","790",22.122654718566199,1.010000000000000,23.539999999999999,1.610000000000000,72.879999999999995,35.130000000000003,22.170000000000002,8.220000000000002,4880490.057617190293968,8888.391756517399699,20587.96441
"852","237202","4446","3177","10388","1260","2944",55.200000000000003,"41792","1050",23.616734143049900,2.190000000000000,26.739999999999998,0.980000000000000,69.680000000000007,33.299999999999997,26.500000000000000,16.329999999999998,11932147.546875000000000,14393.415527416700570,1108518.747000,"97","237202","4446","3177","10388","1260","2944",55.200000000000003,"41792","1050",23.616734143049900,2.190000000000000,26.739999999999998,0.980000000000000,69.680000000000007,33.299999999999997,26.500000000000000,16.329999999999998,11932147.546875000000000,14393.415527416700570,34861.48063
"853","237300","5530","4422","14355","1792","4652",65.599999999999994,"57974","697",12.603978300180801,2.400000000000000,46.380000000000003,0.020000000000000,49.710000000000001,22.370000000000001,8.570000000000000,18.820000000000000,10739283.690429700538516,13459.483126322498720,997695.711400,"77","237300","5530","4422","14355","1792","4652",65.599999999999994,"57974","697",12.603978300180801,2.400000000000000,46.380000000000003,0.020000000000000,49.710000000000001,22.370000000000001,8.570000000000000,18.820000000000000,10739283.690429700538516,13459.483126322498720,229024.05118
"854","237401","3766","3385","18899","1011","5073",66.400000000000006,"54178","1145",30.403611258629802,2.340000000000000,24.940000000000001,0.000000000000000,72.719999999999999,32.670000000000002,23.600000000000001,11.140000000000001,5555453.763671879656613,9560.843633447360844,516109.627600,"75","237401","3766","3385","18899","1011","5073",66.400000000000006,"54178","1145",30.403611258629802,2.340000000000000,24.940000000000001,0.000000000000000,72.719999999999999,32.670000000000002,23.600000000000001,11.140000000000001,5555453.763671879656613,9560.843633447360844,127512.77174
"855","237402","3650","3099","18136","918","4561",64.299999999999997,"67863","365",10.000000000000000,3.250000000000000,28.430000000000000,0.000000000000000,65.579999999999998,24.780000000000001,20.010000000000002,12.510000000000000,5610580.944335940293968,9623.638744682719334,521231.218100,"62","237402","3650","3099","18136","918","4561",64.299999999999997,"67863","365",10.000000000000000,3.250000000000000,28.430000000000000,0.000000000000000,65.579999999999998,24.780000000000001,20.010000000000002,12.510000000000000,5610580.944335940293968,9623.638744682719334,200098.95706
"856","237500","2855","1953","21920","861","6611",46.200000000000003,"31311","1163",40.735551663747799,1.390000000000000,25.329999999999998,0.550000000000000,72.540000000000006,37.479999999999997,33.079999999999998,13.810000000000000,3631027.814453130122274,8245.233397481260909,337327.565000,,,,,,,,,,,,,,,,,,,,,
"857","237600","4127","2928","21218","1019","5239",54.399999999999999,"41076","965",23.382602374606300,0.510000000000000,18.750000000000000,0.590000000000000,79.510000000000005,39.450000000000003,26.430000000000000,29.609999999999999,5422351.278320309706032,9469.495497424699352,503743.911200,,,,,,,,,,,,,,,,,,,,,
"858","237710","3996","2912","23941","1100","6590",49.100000000000001,"39288","1395",34.909909909909899,0.420000000000000,30.250000000000000,0.000000000000000,61.609999999999999,35.030000000000001,21.260000000000002,7.500000000000000,4653115.331054690293968,9397.909014371620287,432279.582400,,,,,,,,,,,,,,,,,,,,,
"859","237720","3490","2133","27793","905","7207",55.299999999999997,"35488","1392",39.885386819484197,1.820000000000000,20.670000000000002,0.030000000000000,75.689999999999998,46.649999999999999,31.879999999999999,21.629999999999999,3500760.401367189828306,8731.091256851539583,325223.927500,"95","237720","3490","2133","27793","905","7207",55.299999999999997,"35488","1392",39.885386819484197,1.820000000000000,20.670000000000002,0.030000000000000,75.689999999999998,46.649999999999999,31.879999999999999,21.629999999999999,3500760.401367189828306,8731.091256851539583,15169.27459
"860","237800","4345","3022","11568","1265","3368",64.400000000000006,"49455","687",15.811277330264700,0.970000000000000,48.670000000000002,0.170000000000000,45.729999999999997,22.199999999999999,11.910000000000000,12.710000000000001,10471227.305664099752903,13143.564043878899611,972788.381200,"29","237800","4345","3022","11568","1265","3368",64.400000000000006,"49455","687",15.811277330264700,0.970000000000000,48.670000000000002,0.170000000000000,45.729999999999997,22.199999999999999,11.910000000000000,12.710000000000001,10471227.305664099752903,13143.564043878899611,690603.19783
"861","237900","3709","3492","9804","1309","3460",65.799999999999997,"51404","680",18.333782690752201,3.120000000000000,64.329999999999998,0.390000000000000,28.489999999999998,17.809999999999999,7.250000000000000,20.090000000000000,10546505.364257799461484,13264.745287338899288,979782.510000,"86","237900","3709","3492","9804","1309","3460",65.799999999999997,"51404","680",18.333782690752201,3.120000000000000,64.329999999999998,0.390000000000000,28.489999999999998,17.809999999999999,7.250000000000000,20.090000000000000,10546505.364257799461484,13264.745287338899288,135887.14832
