intersect,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
0.090963,"1","1",0.090963,0.090963,0,0.090963,0.090963,0.090963,0,0.090963,0.090963,0.090963,0.090963,0
17.526089,"1","1",17.526089,17.526089,0,17.526089,17.526089,17.526089,0,17.526089,17.526089,17.526089,17.526089,0
1.428560,"1","1",1.42856,1.42856,0,1.42856,1.42856,1.42856,0,1.42856,1.42856,1.42856,1.42856,0
14.540347,"1","1",14.540347,14.540347,0,14.540347,14.540347,14.540347,0,14.540347,14.540347,14.540347,14.540347,0
23.036982,"1","1",23.036982,23.036982,0,23.036982,23.036982,23.036982,0,23.036982,23.036982,23.036982,23.036982,0
0.119681,"1","1",0.119681,0.119681,0,0.119681,0.119681,0.119681,0,0.119681,0.119681,0.119681,0.119681,0
8.958379,"1","1",8.958379,8.958379,0,8.958379,8.958379,8.958379,0,8.958379,8.958379,8.958379,8.958379,0
0.122494,"1","1",0.122494,0.122494,0,0.122494,0.122494,0.122494,0,0.122494,0.122494,0.122494,0.122494,0
44.549081,"1","1",44.549081,44.549081,0,44.549081,44.549081,44.549081,0,44.549081,44.549081,44.549081,44.549081,0
21.636132,"1","1",21.636132,21.636132,0,21.636132,21.636132,21.636132,0,21.636132,21.636132,21.636132,21.636132,0
0.247463,"1","1",0.247463,0.247463,0,0.247463,0.247463,0.247463,0,0.247463,0.247463,0.247463,0.247463,0
8.247062,"1","1",8.247062,8.247062,0,8.247062,8.247062,8.247062,0,8.247062,8.247062,8.247062,8.247062,0
77.245254,"1","1",77.245254,77.245254,0,77.245254,77.245254,77.245254,0,77.245254,77.245254,77.245254,77.245254,0
0.051967,"1","1",0.051967,0.051967,0,0.051967,0.051967,0.051967,0,0.051967,0.051967,0.051967,0.051967,0
9.236572,"1","1",9.236572,9.236572,0,9.236572,9.236572,9.236572,0,9.236572,9.236572,9.236572,9.236572,0
178.536106,"1","1",178.536106,178.536106,0,178.536106,178.536106,178.536106,0,178.536106,178.536106,178.536106,178.536106,0
17.095582,"1","1",17.095582,17.095582,0,17.095582,17.095582,17.095582,0,17.095582,17.095582,17.095582,17.095582,0
27.401743,"1","1",27.401743,27.401743,0,27.401743,27.401743,27.401743,0,27.401743,27.401743,27.401743,27.401743,0
14.993159,"1","1",14.993159,14.993159,0,14.993159,14.993159,14.993159,0,14.993159,14.993159,14.993159,14.993159,0
2.731625,"1","1",2.731625,2.731625,0,2.731625,2.731625,2.731625,0,2.731625,2.731625,2.731625,2.731625,0
80.990950,"1","1",80.99095,80.99095,0,80.99095,80.99095,80.99095,0,80.99095,80.99095,80.99095,80.99095,0
17.706598,"1","1",17.706598,17.706598,0,17.706598,17.706598,17.706598,0,17.706598,17.706598,17.706598,17.706598,0
0.215932,"1","1",0.215932,0.215932,0,0.215932,0.215932,0.215932,0,0.215932,0.215932,0.215932,0.215932,0
35.542828,"1","1",35.542828,35.542828,0,35.542828,35.542828,35.542828,0,35.542828,35.542828,35.542828,35.542828,0
284.624664,"1","1",284.624664,284.624664,0,284.624664,284.624664,284.624664,0,284.624664,284.624664,284.624664,284.624664,0
18.229200,"1","1",18.2292,18.2292,0,18.2292,18.2292,18.2292,0,18.2292,18.2292,18.2292,18.2292,0
24.018067,"1","1",24.018067,24.018067,0,24.018067,24.018067,24.018067,0,24.018067,24.018067,24.018067,24.018067,0
17.133663,"1","1",17.133663,17.133663,0,17.133663,17.133663,17.133663,0,17.133663,17.133663,17.133663,17.133663,0
318.470174,"1","1",318.470174,318.470174,0,318.470174,318.470174,318.470174,0,318.470174,318.470174,318.470174,318.470174,0
1267.795095,"1","1",1267.795095,1267.795095,0,1267.795095,1267.795095,1267.795095,0,1267.795095,1267.795095,1267.795095,1267.795095,0
2.239438,"1","1",2.239438,2.239438,0,2.239438,2.239438,2.239438,0,2.239438,2.239438,2.239438,2.239438,0
0.005668,"1","1",0.005668,0.005668,0,0.005668,0.005668,0.005668,0,0.005668,0.005668,0.005668,0.005668,0
0.113414,"1","1",0.113414,0.113414,0,0.113414,0.113414,0.113414,0,0.113414,0.113414,0.113414,0.113414,0
0.321794,"1","1",0.321794,0.321794,0,0.321794,0.321794,0.321794,0,0.321794,0.321794,0.321794,0.321794,0
2.520841,"1","1",2.520841,2.520841,0,2.520841,2.520841,2.520841,0,2.520841,2.520841,2.520841,2.520841,0
3.832352,"1","1",3.832352,3.832352,0,3.832352,3.832352,3.832352,0,3.832352,3.832352,3.832352,3.832352,0
180.061744,"1","1",180.061744,180.061744,0,180.061744,180.061744,180.061744,0,180.061744,180.061744,180.061744,180.061744,0
152.923505,"1","1",152.923505,152.923505,0,152.923505,152.923505,152.923505,0,152.923505,152.923505,152.923505,152.923505,0
0.207584,"1","1",0.207584,0.207584,0,0.207584,0.207584,0.207584,0,0.207584,0.207584,0.207584,0.207584,0
4.149691,"1","1",4.149691,4.149691,0,4.149691,4.149691,4.149691,0,4.149691,4.149691,4.149691,4.149691,0
134.801352,"1","1",134.801352,134.801352,0,134.801352,134.801352,134.801352,0,134.801352,134.801352,134.801352,134.801352,0
135.769220,"1","1",135.76922,135.76922,0,135.76922,135.76922,135.76922,0,135.76922,135.76922,135.76922,135.76922,0
2.091766,"1","1",2.091766,2.091766,0,2.091766,2.091766,2.091766,0,2.091766,2.091766,2.091766,2.091766,0
24.031134,"1","1",24.031134,24.031134,0,24.031134,24.031134,24.031134,0,24.031134,24.031134,24.031134,24.031134,0
15.951259,"1","1",15.951259,15.951259,0,15.951259,15.951259,15.951259,0,15.951259,15.951259,15.951259,15.951259,0
8.203732,"1","1",8.203732,8.203732,0,8.203732,8.203732,8.203732,0,8.203732,8.203732,8.203732,8.203732,0
0.040954,"1","1",0.040954,0.040954,0,0.040954,0.040954,0.040954,0,0.040954,0.040954,0.040954,0.040954,0
37.071768,"1","1",37.071768,37.071768,0,37.071768,37.071768,37.071768,0,37.071768,37.071768,37.071768,37.071768,0
10.722026,"1","1",10.722026,10.722026,0,10.722026,10.722026,10.722026,0,10.722026,10.722026,10.722026,10.722026,0
57.362631,"1","1",57.362631,57.362631,0,57.362631,57.362631,57.362631,0,57.362631,57.362631,57.362631,57.362631,0
1.124937,"1","1",1.124937,1.124937,0,1.124937,1.124937,1.124937,0,1.124937,1.124937,1.124937,1.124937,0
62.549072,"1","1",62.549072,62.549072,0,62.549072,62.549072,62.549072,0,62.549072,62.549072,62.549072,62.549072,0
0.018315,"1","1",0.018315,0.018315,0,0.018315,0.018315,0.018315,0,0.018315,0.018315,0.018315,0.018315,0
1.136159,"1","1",1.136159,1.136159,0,1.136159,1.136159,1.136159,0,1.136159,1.136159,1.136159,1.136159,0
14.321482,"1","1",14.321482,14.321482,0,14.321482,14.321482,14.321482,0,14.321482,14.321482,14.321482,14.321482,0
220.820728,"1","1",220.820728,220.820728,0,220.820728,220.820728,220.820728,0,220.820728,220.820728,220.820728,220.820728,0
81.342037,"1","1",81.342037,81.342037,0,81.342037,81.342037,81.342037,0,81.342037,81.342037,81.342037,81.342037,0
26.803488,"1","1",26.803488,26.803488,0,26.803488,26.803488,26.803488,0,26.803488,26.803488,26.803488,26.803488,0
85.776133,"1","1",85.776133,85.776133,0,85.776133,85.776133,85.776133,0,85.776133,85.776133,85.776133,85.776133,0
0.259532,"1","1",0.259532,0.259532,0,0.259532,0.259532,0.259532,0,0.259532,0.259532,0.259532,0.259532,0
35.352680,"1","1",35.35268,35.35268,0,35.35268,35.35268,35.35268,0,35.35268,35.35268,35.35268,35.35268,0
25.856539,"1","1",25.856539,25.856539,0,25.856539,25.856539,25.856539,0,25.856539,25.856539,25.856539,25.856539,0
14.349893,"1","1",14.349893,14.349893,0,14.349893,14.349893,14.349893,0,14.349893,14.349893,14.349893,14.349893,0
207.008233,"1","1",207.008233,207.008233,0,207.008233,207.008233,207.008233,0,207.008233,207.008233,207.008233,207.008233,0
71.777010,"1","1",71.77701,71.77701,0,71.77701,71.77701,71.77701,0,71.77701,71.77701,71.77701,71.77701,0
22.008351,"1","1",22.008351,22.008351,0,22.008351,22.008351,22.008351,0,22.008351,22.008351,22.008351,22.008351,0
167.300552,"1","1",167.300552,167.300552,0,167.300552,167.300552,167.300552,0,167.300552,167.300552,167.300552,167.300552,0
46.859036,"1","1",46.859036,46.859036,0,46.859036,46.859036,46.859036,0,46.859036,46.859036,46.859036,46.859036,0
224.321272,"1","1",224.321272,224.321272,0,224.321272,224.321272,224.321272,0,224.321272,224.321272,224.321272,224.321272,0
76.691342,"1","1",76.691342,76.691342,0,76.691342,76.691342,76.691342,0,76.691342,76.691342,76.691342,76.691342,0
879.403266,"1","1",879.403266,879.403266,0,879.403266,879.403266,879.403266,0,879.403266,879.403266,879.403266,879.403266,0
7883.357864,"1","1",7883.357864,7883.357864,0,7883.357864,7883.357864,7883.357864,0,7883.357864,7883.357864,7883.357864,7883.357864,0
250.326187,"1","1",250.326187,250.326187,0,250.326187,250.326187,250.326187,0,250.326187,250.326187,250.326187,250.326187,0
1609.533962,"1","1",1609.533962,1609.533962,0,1609.533962,1609.533962,1609.533962,0,1609.533962,1609.533962,1609.533962,1609.533962,0
25.171075,"1","1",25.171075,25.171075,0,25.171075,25.171075,25.171075,0,25.171075,25.171075,25.171075,25.171075,0
15.324221,"1","1",15.324221,15.324221,0,15.324221,15.324221,15.324221,0,15.324221,15.324221,15.324221,15.324221,0
2.748889,"1","1",2.748889,2.748889,0,2.748889,2.748889,2.748889,0,2.748889,2.748889,2.748889,2.748889,0
193.975842,"1","1",193.975842,193.975842,0,193.975842,193.975842,193.975842,0,193.975842,193.975842,193.975842,193.975842,0
4.595754,"1","1",4.595754,4.595754,0,4.595754,4.595754,4.595754,0,4.595754,4.595754,4.595754,4.595754,0
93.170983,"1","1",93.170983,93.170983,0,93.170983,93.170983,93.170983,0,93.170983,93.170983,93.170983,93.170983,0
118.975540,"1","1",118.97554,118.97554,0,118.97554,118.97554,118.97554,0,118.97554,118.97554,118.97554,118.97554,0
8.862431,"1","1",8.862431,8.862431,0,8.862431,8.862431,8.862431,0,8.862431,8.862431,8.862431,8.862431,0
9.796079,"1","1",9.796079,9.796079,0,9.796079,9.796079,9.796079,0,9.796079,9.796079,9.796079,9.796079,0
1.328379,"1","1",1.328379,1.328379,0,1.328379,1.328379,1.328379,0,1.328379,1.328379,1.328379,1.328379,0
0.149405,"1","1",0.149405,0.149405,0,0.149405,0.149405,0.149405,0,0.149405,0.149405,0.149405,0.149405,0
18.080139,"1","1",18.080139,18.080139,0,18.080139,18.080139,18.080139,0,18.080139,18.080139,18.080139,18.080139,0
1392.699699,"1","1",1392.699699,1392.699699,0,1392.699699,1392.699699,1392.699699,0,1392.699699,1392.699699,1392.699699,1392.699699,0
0.007891,"1","1",0.007891,0.007891,0,0.007891,0.007891,0.007891,0,0.007891,0.007891,0.007891,0.007891,0
65.547226,"1","1",65.547226,65.547226,0,65.547226,65.547226,65.547226,0,65.547226,65.547226,65.547226,65.547226,0
160.216744,"1","1",160.216744,160.216744,0,160.216744,160.216744,160.216744,0,160.216744,160.216744,160.216744,160.216744,0
0.063519,"1","1",0.063519,0.063519,0,0.063519,0.063519,0.063519,0,0.063519,0.063519,0.063519,0.063519,0
3.061117,"1","1",3.061117,3.061117,0,3.061117,3.061117,3.061117,0,3.061117,3.061117,3.061117,3.061117,0
123.135926,"1","1",123.135926,123.135926,0,123.135926,123.135926,123.135926,0,123.135926,123.135926,123.135926,123.135926,0
39.295820,"1","1",39.29582,39.29582,0,39.29582,39.29582,39.29582,0,39.29582,39.29582,39.29582,39.29582,0
608.089139,"1","1",608.089139,608.089139,0,608.089139,608.089139,608.089139,0,608.089139,608.089139,608.089139,608.089139,0
101.765319,"1","1",101.765319,101.765319,0,101.765319,101.765319,101.765319,0,101.765319,101.765319,101.765319,101.765319,0
3344.489830,"1","1",3344.48983,3344.48983,0,3344.48983,3344.48983,3344.48983,0,3344.48983,3344.48983,3344.48983,3344.48983,0
1532.536778,"1","1",1532.536778,1532.536778,0,1532.536778,1532.536778,1532.536778,0,1532.536778,1532.536778,1532.536778,1532.536778,0
0.018317,"1","1",0.018317,0.018317,0,0.018317,0.018317,0.018317,0,0.018317,0.018317,0.018317,0.018317,0
160.309995,"1","1",160.309995,160.309995,0,160.309995,160.309995,160.309995,0,160.309995,160.309995,160.309995,160.309995,0
1203.189594,"1","1",1203.189594,1203.189594,0,1203.189594,1203.189594,1203.189594,0,1203.189594,1203.189594,1203.189594,1203.189594,0
1191.800645,"1","1",1191.800645,1191.800645,0,1191.800645,1191.800645,1191.800645,0,1191.800645,1191.800645,1191.800645,1191.800645,0
10.764039,"1","1",10.764039,10.764039,0,10.764039,10.764039,10.764039,0,10.764039,10.764039,10.764039,10.764039,0
230.937580,"1","1",230.93758,230.93758,0,230.93758,230.93758,230.93758,0,230.93758,230.93758,230.93758,230.93758,0
13.246273,"1","1",13.246273,13.246273,0,13.246273,13.246273,13.246273,0,13.246273,13.246273,13.246273,13.246273,0
15.826785,"1","1",15.826785,15.826785,0,15.826785,15.826785,15.826785,0,15.826785,15.826785,15.826785,15.826785,0
1.054080,"1","1",1.05408,1.05408,0,1.05408,1.05408,1.05408,0,1.05408,1.05408,1.05408,1.05408,0
11.170336,"1","1",11.170336,11.170336,0,11.170336,11.170336,11.170336,0,11.170336,11.170336,11.170336,11.170336,0
82.788816,"1","1",82.788816,82.788816,0,82.788816,82.788816,82.788816,0,82.788816,82.788816,82.788816,82.788816,0
67.370714,"1","1",67.370714,67.370714,0,67.370714,67.370714,67.370714,0,67.370714,67.370714,67.370714,67.370714,0
8.231051,"1","1",8.231051,8.231051,0,8.231051,8.231051,8.231051,0,8.231051,8.231051,8.231051,8.231051,0
66.524008,"1","1",66.524008,66.524008,0,66.524008,66.524008,66.524008,0,66.524008,66.524008,66.524008,66.524008,0
2.379578,"1","1",2.379578,2.379578,0,2.379578,2.379578,2.379578,0,2.379578,2.379578,2.379578,2.379578,0
21.515113,"1","1",21.515113,21.515113,0,21.515113,21.515113,21.515113,0,21.515113,21.515113,21.515113,21.515113,0
113.151462,"1","1",113.151462,113.151462,0,113.151462,113.151462,113.151462,0,113.151462,113.151462,113.151462,113.151462,0
3.124318,"1","1",3.124318,3.124318,0,3.124318,3.124318,3.124318,0,3.124318,3.124318,3.124318,3.124318,0
0.703100,"1","1",0.7031,0.7031,0,0.7031,0.7031,0.7031,0,0.7031,0.7031,0.7031,0.7031,0
2.520091,"1","1",2.520091,2.520091,0,2.520091,2.520091,2.520091,0,2.520091,2.520091,2.520091,2.520091,0
383.907011,"1","1",383.907011,383.907011,0,383.907011,383.907011,383.907011,0,383.907011,383.907011,383.907011,383.907011,0
0.004441,"1","1",0.004441,0.004441,0,0.004441,0.004441,0.004441,0,0.004441,0.004441,0.004441,0.004441,0
77.496382,"1","1",77.496382,77.496382,0,77.496382,77.496382,77.496382,0,77.496382,77.496382,77.496382,77.496382,0
28.912963,"1","1",28.912963,28.912963,0,28.912963,28.912963,28.912963,0,28.912963,28.912963,28.912963,28.912963,0
0.114549,"1","1",0.114549,0.114549,0,0.114549,0.114549,0.114549,0,0.114549,0.114549,0.114549,0.114549,0
396.688556,"1","1",396.688556,396.688556,0,396.688556,396.688556,396.688556,0,396.688556,396.688556,396.688556,396.688556,0
542.067095,"1","1",542.067095,542.067095,0,542.067095,542.067095,542.067095,0,542.067095,542.067095,542.067095,542.067095,0
99.942624,"1","1",99.942624,99.942624,0,99.942624,99.942624,99.942624,0,99.942624,99.942624,99.942624,99.942624,0
0.022735,"1","1",0.022735,0.022735,0,0.022735,0.022735,0.022735,0,0.022735,0.022735,0.022735,0.022735,0
27.431784,"1","1",27.431784,27.431784,0,27.431784,27.431784,27.431784,0,27.431784,27.431784,27.431784,27.431784,0
0.481253,"1","1",0.481253,0.481253,0,0.481253,0.481253,0.481253,0,0.481253,0.481253,0.481253,0.481253,0
61.964223,"1","1",61.964223,61.964223,0,61.964223,61.964223,61.964223,0,61.964223,61.964223,61.964223,61.964223,0
2.837509,"1","1",2.837509,2.837509,0,2.837509,2.837509,2.837509,0,2.837509,2.837509,2.837509,2.837509,0
4.548052,"1","1",4.548052,4.548052,0,4.548052,4.548052,4.548052,0,4.548052,4.548052,4.548052,4.548052,0
0.823883,"1","1",0.823883,0.823883,0,0.823883,0.823883,0.823883,0,0.823883,0.823883,0.823883,0.823883,0
6.212245,"1","1",6.212245,6.212245,0,6.212245,6.212245,6.212245,0,6.212245,6.212245,6.212245,6.212245,0
4.656688,"1","1",4.656688,4.656688,0,4.656688,4.656688,4.656688,0,4.656688,4.656688,4.656688,4.656688,0
7.042714,"1","1",7.042714,7.042714,0,7.042714,7.042714,7.042714,0,7.042714,7.042714,7.042714,7.042714,0
6.069951,"1","1",6.069951,6.069951,0,6.069951,6.069951,6.069951,0,6.069951,6.069951,6.069951,6.069951,0
0.000788,"1","1",0.000788,0.000788,0,0.000788,0.000788,0.000788,0,0.000788,0.000788,0.000788,0.000788,0
2.533902,"1","1",2.533902,2.533902,0,2.533902,2.533902,2.533902,0,2.533902,2.533902,2.533902,2.533902,0
13.947321,"1","1",13.947321,13.947321,0,13.947321,13.947321,13.947321,0,13.947321,13.947321,13.947321,13.947321,0
2.854652,"1","1",2.854652,2.854652,0,2.854652,2.854652,2.854652,0,2.854652,2.854652,2.854652,2.854652,0
2.146259,"1","1",2.146259,2.146259,0,2.146259,2.146259,2.146259,0,2.146259,2.146259,2.146259,2.146259,0
0.786319,"1","1",0.786319,0.786319,0,0.786319,0.786319,0.786319,0,0.786319,0.786319,0.786319,0.786319,0
154.284591,"1","1",154.284591,154.284591,0,154.284591,154.284591,154.284591,0,154.284591,154.284591,154.284591,154.284591,0
0.385987,"1","1",0.385987,0.385987,0,0.385987,0.385987,0.385987,0,0.385987,0.385987,0.385987,0.385987,0
5.693182,"1","1",5.693182,5.693182,0,5.693182,5.693182,5.693182,0,5.693182,5.693182,5.693182,5.693182,0
10.746552,"1","1",10.746552,10.746552,0,10.746552,10.746552,10.746552,0,10.746552,10.746552,10.746552,10.746552,0
309.361974,"1","1",309.361974,309.361974,0,309.361974,309.361974,309.361974,0,309.361974,309.361974,309.361974,309.361974,0
0.017576,"1","1",0.017576,0.017576,0,0.017576,0.017576,0.017576,0,0.017576,0.017576,0.017576,0.017576,0
19.400078,"1","1",19.400078,19.400078,0,19.400078,19.400078,19.400078,0,19.400078,19.400078,19.400078,19.400078,0
0.000481,"1","1",0.000481,0.000481,0,0.000481,0.000481,0.000481,0,0.000481,0.000481,0.000481,0.000481,0
0.437086,"1","1",0.437086,0.437086,0,0.437086,0.437086,0.437086,0,0.437086,0.437086,0.437086,0.437086,0
3.948995,"1","1",3.948995,3.948995,0,3.948995,3.948995,3.948995,0,3.948995,3.948995,3.948995,3.948995,0
11.567238,"1","1",11.567238,11.567238,0,11.567238,11.567238,11.567238,0,11.567238,11.567238,11.567238,11.567238,0
0.006304,"1","1",0.006304,0.006304,0,0.006304,0.006304,0.006304,0,0.006304,0.006304,0.006304,0.006304,0
0.208292,"1","1",0.208292,0.208292,0,0.208292,0.208292,0.208292,0,0.208292,0.208292,0.208292,0.208292,0
9.186027,"1","1",9.186027,9.186027,0,9.186027,9.186027,9.186027,0,9.186027,9.186027,9.186027,9.186027,0
0.840151,"1","1",0.840151,0.840151,0,0.840151,0.840151,0.840151,0,0.840151,0.840151,0.840151,0.840151,0
1.536363,"1","1",1.536363,1.536363,0,1.536363,1.536363,1.536363,0,1.536363,1.536363,1.536363,1.536363,0
2.709276,"1","1",2.709276,2.709276,0,2.709276,2.709276,2.709276,0,2.709276,2.709276,2.709276,2.709276,0
0.881414,"1","1",0.881414,0.881414,0,0.881414,0.881414,0.881414,0,0.881414,0.881414,0.881414,0.881414,0
5.627188,"1","1",5.627188,5.627188,0,5.627188,5.627188,5.627188,0,5.627188,5.627188,5.627188,5.627188,0
9.973326,"1","1",9.973326,9.973326,0,9.973326,9.973326,9.973326,0,9.973326,9.973326,9.973326,9.973326,0
1.688577,"1","1",1.688577,1.688577,0,1.688577,1.688577,1.688577,0,1.688577,1.688577,1.688577,1.688577,0
2.035275,"1","1",2.035275,2.035275,0,2.035275,2.035275,2.035275,0,2.035275,2.035275,2.035275,2.035275,0
5.765660,"1","1",5.76566,5.76566,0,5.76566,5.76566,5.76566,0,5.76566,5.76566,5.76566,5.76566,0
12.644249,"1","1",12.644249,12.644249,0,12.644249,12.644249,12.644249,0,12.644249,12.644249,12.644249,12.644249,0
4.174247,"1","1",4.174247,4.174247,0,4.174247,4.174247,4.174247,0,4.174247,4.174247,4.174247,4.174247,0
419.404634,"1","1",419.404634,419.404634,0,419.404634,419.404634,419.404634,0,419.404634,419.404634,419.404634,419.404634,0
155.857636,"1","1",155.857636,155.857636,0,155.857636,155.857636,155.857636,0,155.857636,155.857636,155.857636,155.857636,0
375.813717,"1","1",375.813717,375.813717,0,375.813717,375.813717,375.813717,0,375.813717,375.813717,375.813717,375.813717,0
43.802179,"1","1",43.802179,43.802179,0,43.802179,43.802179,43.802179,0,43.802179,43.802179,43.802179,43.802179,0
0.006934,"1","1",0.006934,0.006934,0,0.006934,0.006934,0.006934,0,0.006934,0.006934,0.006934,0.006934,0
17.571812,"1","1",17.571812,17.571812,0,17.571812,17.571812,17.571812,0,17.571812,17.571812,17.571812,17.571812,0
37.729995,"1","1",37.729995,37.729995,0,37.729995,37.729995,37.729995,0,37.729995,37.729995,37.729995,37.729995,0
3.110398,"1","1",3.110398,3.110398,0,3.110398,3.110398,3.110398,0,3.110398,3.110398,3.110398,3.110398,0
10.523026,"1","1",10.523026,10.523026,0,10.523026,10.523026,10.523026,0,10.523026,10.523026,10.523026,10.523026,0
0.468752,"1","1",0.468752,0.468752,0,0.468752,0.468752,0.468752,0,0.468752,0.468752,0.468752,0.468752,0
3.201933,"1","1",3.201933,3.201933,0,3.201933,3.201933,3.201933,0,3.201933,3.201933,3.201933,3.201933,0
4.530722,"1","1",4.530722,4.530722,0,4.530722,4.530722,4.530722,0,4.530722,4.530722,4.530722,4.530722,0
11.971295,"1","1",11.971295,11.971295,0,11.971295,11.971295,11.971295,0,11.971295,11.971295,11.971295,11.971295,0
7.394940,"1","1",7.39494,7.39494,0,7.39494,7.39494,7.39494,0,7.39494,7.39494,7.39494,7.39494,0
73.243332,"1","1",73.243332,73.243332,0,73.243332,73.243332,73.243332,0,73.243332,73.243332,73.243332,73.243332,0
38.009783,"1","1",38.009783,38.009783,0,38.009783,38.009783,38.009783,0,38.009783,38.009783,38.009783,38.009783,0
9.057300,"1","1",9.0573,9.0573,0,9.0573,9.0573,9.0573,0,9.0573,9.0573,9.0573,9.0573,0
0.007450,"1","1",0.00745,0.00745,0,0.00745,0.00745,0.00745,0,0.00745,0.00745,0.00745,0.00745,0
4.621786,"1","1",4.621786,4.621786,0,4.621786,4.621786,4.621786,0,4.621786,4.621786,4.621786,4.621786,0
1.003316,"1","1",1.003316,1.003316,0,1.003316,1.003316,1.003316,0,1.003316,1.003316,1.003316,1.003316,0
0.029640,"1","1",0.02964,0.02964,0,0.02964,0.02964,0.02964,0,0.02964,0.02964,0.02964,0.02964,0
4.115006,"1","1",4.115006,4.115006,0,4.115006,4.115006,4.115006,0,4.115006,4.115006,4.115006,4.115006,0
2.215272,"1","1",2.215272,2.215272,0,2.215272,2.215272,2.215272,0,2.215272,2.215272,2.215272,2.215272,0
